,dir,hir,lvr,ccs,mcs,pbcr,dmi,self,single,uria,comdominiom,black,deny
2328,0.2,0.09,0.9,2,1,no,no,yes,no,3.599999905,1,no,no
2329,0.36,0.29,0.907894737,1,2,yes,no,no,no,4.300000191,0,no,no
2330,0.32,0.25,0.949275362,2,2,no,no,no,no,1.799999952,1,yes,no
2331,0.35,0.35,0.632075472,1,2,no,no,no,yes,3.200000048,1,no,no
2332,0.47,0.06,0.893129771,1,1,no,no,yes,no,1.799999952,1,no,no
2333,0.39,0.29,0.776859504,6,2,yes,no,no,no,2,0,yes,no
2334,0.34,0.29,0.894736842,1,2,no,no,no,no,3.200000048,1,no,no
2335,0.38,0.27,0.855172414,1,2,no,no,no,no,10.60000038,0,yes,no
2336,0.367999992,0.281000004,1.239130435,2,2,no,no,no,yes,2,0,yes,yes
2337,0.3,0.28,0.8,1,2,no,no,no,no,3.099999905,0,no,no
2338,0.390999985,0.325,0.928571429,1,2,no,no,no,no,1.799999952,0,no,no
2339,0.3,0.09,0.900763359,2,2,no,no,no,no,3.599999905,1,no,no
2340,0.41,0.24,0.857142857,1,2,no,no,no,yes,3.200000048,1,no,no
2341,0.34,0.27,0.416666667,2,1,no,no,no,no,3.200000048,1,no,no
2342,0.26,0.26,0.446428571,1,2,no,no,no,yes,3.200000048,1,no,no
2343,0.35,0.34,0.376344086,1,1,no,no,no,no,3.200000048,1,no,no
2344,0.09,0.04,0.4,1,2,no,no,no,no,3.200000048,1,no,no
2345,0.26,0.21,0.901041667,1,2,no,no,no,no,1.799999952,0,no,no
2346,0.44,0.3,0.759493671,1,1,no,no,no,no,3.200000048,0,no,no
2347,0.35,0.23,0.783216783,2,2,yes,no,no,yes,3.200000048,1,no,no
2348,0.39,0.25,0.596153846,2,1,no,no,no,no,4.300000191,0,no,no
2349,0.31,0.22,0.73,5,2,no,no,no,no,1.799999952,0,no,no
2350,0.4,0.12,0.766129032,1,1,no,no,no,no,3.099999905,1,no,no
2351,0.41,0.33,0.680412371,2,1,no,no,yes,no,1.799999952,0,no,no
2352,0.24,0.19,0.795321637,2,1,no,no,no,no,1.799999952,0,no,no
2353,0.33,0.3,0.8,2,1,no,no,no,no,3.200000048,0,no,no
2354,0.37,0.27,0.730434783,1,2,no,no,no,no,4.300000191,0,no,no
2355,0.35,0.34,0.52173913,1,1,no,no,no,no,3.900000095,0,no,no
2356,0.42,0.29,0.666666667,6,2,yes,no,no,no,10.60000038,1,no,yes
2357,0.33,0.28,0.8,6,2,no,no,no,no,1.799999952,0,yes,no
2358,0.34,0.23,0.8,1,1,no,no,no,no,3.900000095,0,no,no
2359,0.36,0.34,0.834782609,1,3,no,no,no,no,4.300000191,0,no,no
2360,0.32,0.12,0.8,3,1,yes,no,yes,yes,3.200000048,0,no,yes
2361,0.32,0.29,0.7875,3,2,no,no,no,yes,4.300000191,0,no,no
2362,0.27,0.21,0.806004619,2,1,no,no,no,no,3.900000095,0,no,no
2363,0.33,0.21,0.474254743,1,1,no,no,yes,no,3.599999905,0,no,no
2364,0.38,0.31,0.714285714,5,1,no,no,no,no,3.200000048,0,no,no
2365,0.36,0.28,0.715686275,2,1,no,no,no,no,3.200000048,0,yes,no
2366,0.24,0.23,0.798449612,1,2,no,no,no,yes,3.099999905,0,no,no
2367,0.32,0.25,0.755319149,1,2,no,no,no,no,3.099999905,0,no,no
2368,0.38,0.11,0.3125,1,2,no,no,no,yes,3.099999905,1,no,no
2369,0.38,0.25,0.448430493,2,2,no,no,no,no,3.200000048,0,no,no
2370,0.25,0.24,0.8,2,2,no,no,no,yes,3.200000048,1,no,no
2371,0.32,0.31,0.8,1,2,no,no,no,yes,3.099999905,1,no,no
2372,0.31,0.28,0.865853659,6,2,no,no,no,yes,4.300000191,1,yes,no
2373,0.33,0.24,0.625,3,2,no,no,no,no,3.200000048,1,no,no
2374,0.35,0.22,0.893939394,3,2,no,no,no,yes,3.900000095,1,yes,no
2375,0.33,0.16,0.803030303,5,1,no,no,no,no,3.200000048,0,no,no
2376,0.31,0.25,0.8,1,1,no,no,yes,no,3.200000048,0,no,no
2377,0.3,0.3,0.77704918,1,2,no,no,no,yes,3.200000048,1,no,no
2378,0.26,0.2,0.526760563,2,1,no,no,no,no,3.099999905,0,no,no
2379,0.32,0.26,0.753846154,6,1,yes,no,no,yes,3.099999905,1,yes,yes
2380,0.35,0.26,0.813559322,2,2,no,no,no,yes,4.300000191,1,no,yes
2381,0.330813567,0.255346122,0.700782903,2.116386555,1.721008403,NA,no,NA,yes,3.774495848,0,no,no
