Age,Job,Income,Schooling,Married_Status,Job_Type,Color_Race,Gender,Place
39, Private,136000, HS-grad, Married-civ-spouse, Machine-op-inspct, White, Male, United-States
37, Federal-gov,197000, Some-college, Never-married, Adm-clerical, White, Male, United-States
27, ?,205000, Assoc-acdm, Married-civ-spouse, ?, White, Female, United-States
41, Private,206000, Some-college, Married-civ-spouse, Machine-op-inspct, White, Male, United-States
47, Self-emp-not-inc,62000, Bachelors, Married-civ-spouse, Sales, White, Male, United-States
25, Private,300000, Some-college, Married-civ-spouse, Exec-managerial, Black, Female, United-States
35, Private,46000, Assoc-acdm, Divorced, Other-service, White, Female, United-States
47, Private,240000, HS-grad, Married-civ-spouse, Craft-repair, White, Male, United-States
30, Private,155000, HS-grad, Never-married, Other-service, White, Male, Puerto-Rico
29, Private,244000, Assoc-voc, Married-civ-spouse, Tech-support, White, Male, United-States
36, Private,32000, Assoc-voc, Married-civ-spouse, Exec-managerial, White, Female, United-States
42, Private,320000, Bachelors, Married-spouse-absent, Transport-moving, White, Male, United-States
51, Private,227000, HS-grad, Married-civ-spouse, Transport-moving, Black, Male, United-States
34, Private,226000, HS-grad, Divorced, Adm-clerical, White, Male, United-States
44, Self-emp-inc,359000, HS-grad, Divorced, Craft-repair, White, Male, Portugal
27, Private,37000, Bachelors, Never-married, Machine-op-inspct, White, Male, United-States
39, Private,393000, HS-grad, Separated, Handlers-cleaners, Black, Male, United-States
46, Private,33000, HS-grad, Divorced, Craft-repair, White, Male, United-States
32, Self-emp-not-inc,188000, HS-grad, Divorced, Sales, White, Male, United-States
31, Private,232000, Bachelors, Never-married, Sales, Black, Female, United-States
23, Private,353000, 11th, Never-married, Craft-repair, White, Male, United-States
47, Private,103000, Masters, Married-civ-spouse, Exec-managerial, White, Male, United-States
66, Private,262000, Bachelors, Married-civ-spouse, Prof-specialty, White, Male, United-States
26, Private,160000, HS-grad, Never-married, Machine-op-inspct, White, Male, United-States
52, Private,157000, HS-grad, Married-civ-spouse, Handlers-cleaners, White, Male, United-States
53, Self-emp-inc,137000, 11th, Widowed, Exec-managerial, White, Female, United-States
48, Self-emp-not-inc,161000, Bachelors, Married-civ-spouse, Exec-managerial, Asian-Pac-Islander, Male, Japan
37, Self-emp-inc,86000, Assoc-acdm, Separated, Exec-managerial, White, Male, United-States
17, Private,239000, 11th, Never-married, Other-service, White, Female, United-States
50, Private,340000, Assoc-voc, Married-civ-spouse, Craft-repair, White, Male, United-States
28, ?,222000, HS-grad, Never-married, ?, White, Female, Mexico
17, Federal-gov,100000, 11th, Never-married, Adm-clerical, Black, Female, United-States
39, Private,214000, Some-college, Divorced, Craft-repair, Black, Male, United-States
28, Federal-gov,299000, Bachelors, Never-married, Tech-support, Black, Female, United-States
38, Private,179000, Assoc-acdm, Divorced, Craft-repair, White, Male, United-States
53, Private,48000, HS-grad, Married-civ-spouse, Transport-moving, White, Male, United-States
28, Local-gov,100000, Bachelors, Divorced, Prof-specialty, White, Male, United-States
42, Private,227000, Some-college, Married-civ-spouse, Prof-specialty, White, Male, United-States
40, Private,127000, 9th, Never-married, Transport-moving, White, Male, United-States
20, Private,209000, Some-college, Never-married, Machine-op-inspct, White, Male, United-States
32, State-gov,400000, Bachelors, Married-civ-spouse, Protective-serv, White, Male, United-States
23, State-gov,278000, Bachelors, Never-married, Adm-clerical, White, Male, United-States
25, Private,139000, Bachelors, Never-married, Sales, Asian-Pac-Islander, Male, Vietnam
41, Private,178000, HS-grad, Married-civ-spouse, Craft-repair, Asian-Pac-Islander, Male, Taiwan
42, Private,511000, Bachelors, Married-civ-spouse, Prof-specialty, White, Male, United-States
18, Private,199000, 12th, Never-married, Sales, White, Male, United-States
29, Local-gov,191000, Bachelors, Married-civ-spouse, Prof-specialty, White, Male, Germany
36, Private,116000, HS-grad, Married-civ-spouse, Sales, White, Male, United-States
34, Private,168000, 10th, Married-civ-spouse, Craft-repair, White, Male, United-States
34, Private,218000, HS-grad, Divorced, Craft-repair, White, Male, United-States
48, State-gov,172000, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, United-States
36, Self-emp-inc,242000, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, United-States
67, Federal-gov,223000, HS-grad, Widowed, Other-service, White, Male, United-States
53, Private,387000, HS-grad, Married-civ-spouse, Craft-repair, White, Male, United-States
53, Self-emp-not-inc,105000, Bachelors, Married-civ-spouse, Exec-managerial, White, Male, United-States
45, Private,141000, Doctorate, Divorced, Prof-specialty, White, Male, United-States
22, Private,206000, 10th, Separated, Other-service, White, Female, United-States
25, Private,217000, Bachelors, Married-civ-spouse, Exec-managerial, White, Male, United-States
61, Private,162000, Some-college, Divorced, Other-service, White, Female, United-States
31, Local-gov,84000, Some-college, Never-married, Adm-clerical, Black, Female, United-States
47, Self-emp-inc,205000, HS-grad, Married-civ-spouse, Prof-specialty, White, Male, Germany
31, Private,196000, 1st-4th, Married-civ-spouse, Prof-specialty, White, Male, United-States
17, Private,221000, 9th, Never-married, Sales, Other, Female, Mexico
38, Self-emp-inc,312000, Some-college, Married-civ-spouse, Sales, White, Male, United-States
23, Private,386000, HS-grad, Married-civ-spouse, Handlers-cleaners, Black, Male, ?
42, Private,86000, Some-college, Widowed, Exec-managerial, Amer-Indian-Eskimo, Female, United-States
78, Private,106000, 5th-6th, Married-civ-spouse, Transport-moving, Asian-Pac-Islander, Male, United-States
54, Private,103000, Assoc-voc, Married-civ-spouse, Exec-managerial, White, Male, United-States
26, Local-gov,151000, Bachelors, Never-married, Adm-clerical, Asian-Pac-Islander, Female, United-States
30, Private,26000, HS-grad, Married-civ-spouse, Prof-specialty, White, Male, United-States
46, Private,149000, Bachelors, Married-civ-spouse, Craft-repair, White, Male, United-States
26, Private,152000, Bachelors, Never-married, Prof-specialty, Black, Female, United-States
30, Private,170000, HS-grad, Never-married, Sales, White, Female, United-States
66, Local-gov,174000, Doctorate, Married-civ-spouse, Prof-specialty, Black, Male, Jamaica
23, Private,161000, HS-grad, Never-married, Craft-repair, Black, Male, United-States
25, Private,213000, Some-college, Never-married, Tech-support, White, Male, United-States
32, Self-emp-inc,103000, Bachelors, Married-civ-spouse, Sales, White, Male, United-States
25, Local-gov,110000, HS-grad, Married-civ-spouse, Craft-repair, White, Male, United-States
51, Private,143000, 11th, Married-civ-spouse, Machine-op-inspct, White, Male, United-States
24, State-gov,43000, Bachelors, Never-married, Prof-specialty, White, Male, United-States
22, Private,191000, Some-college, Never-married, Tech-support, White, Female, United-States
28, Private,176000, HS-grad, Never-married, Exec-managerial, White, Female, United-States
29, Local-gov,214000, 11th, Divorced, Other-service, Black, Female, United-States
26, Private,193000, Bachelors, Never-married, Other-service, White, Male, United-States
41, Federal-gov,208000, Bachelors, Never-married, Exec-managerial, White, Male, United-States
19, Private,144000, Some-college, Never-married, Sales, White, Female, United-States
39, Private,163000, HS-grad, Married-civ-spouse, Sales, Asian-Pac-Islander, Male, ?
51, Private,311000, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, United-States
29, ?,428000, HS-grad, Separated, ?, Black, Female, United-States
27, Private,280000, 5th-6th, Married-civ-spouse, Farming-fishing, White, Male, Mexico
33, Private,313000, Bachelors, Married-civ-spouse, Prof-specialty, Black, Male, United-States
19, Private,175000, HS-grad, Never-married, Sales, White, Female, United-States
67, ?,132000, HS-grad, Married-civ-spouse, ?, Black, Male, United-States
41, Private,33000, Bachelors, Married-civ-spouse, Prof-specialty, White, Male, United-States
29, Federal-gov,361000, Masters, Married-civ-spouse, Prof-specialty, White, Male, United-States
28, Private,99000, HS-grad, Married-civ-spouse, Adm-clerical, Black, Male, United-States
25, Private,113000, Some-college, Never-married, Exec-managerial, White, Male, United-States
21, Federal-gov,99000, HS-grad, Never-married, Adm-clerical, White, Male, United-States
24, Local-gov,453000, Some-college, Never-married, Tech-support, White, Male, United-States
48, Private,237000, 11th, Divorced, Other-service, White, Female, United-States
46, Self-emp-inc,202000, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, United-States
35, Private,269000, Some-college, Married-civ-spouse, Sales, White, Male, United-States
35, Federal-gov,475000, Bachelors, Married-civ-spouse, Exec-managerial, White, Male, United-States
50, Private,117000, 10th, Married-civ-spouse, Craft-repair, White, Male, United-States
22, Private,66000, HS-grad, Never-married, Sales, White, Female, ?
45, Private,193000, Some-college, Married-civ-spouse, Exec-managerial, White, Male, United-States
62, Local-gov,77000, Bachelors, Married-civ-spouse, Prof-specialty, White, Female, United-States
39, Local-gov,181000, Masters, Married-civ-spouse, Prof-specialty, White, Male, United-States
33, Local-gov,134000, HS-grad, Divorced, Craft-repair, White, Male, United-States
22, Private,124000, Some-college, Never-married, Handlers-cleaners, White, Female, United-States
50, Private,130000, HS-grad, Married-civ-spouse, Craft-repair, White, Male, United-States
25, Private,96000, 11th, Divorced, Exec-managerial, White, Female, United-States
44, Private,317000, Some-college, Divorced, Other-service, White, Female, United-States
26, Private,87000, HS-grad, Married-civ-spouse, Transport-moving, White, Male, United-States
31, State-gov,101000, Masters, Divorced, Exec-managerial, White, Female, United-States
56, Private,164000, HS-grad, Married-civ-spouse, Sales, White, Female, United-States
49, Self-emp-not-inc,123000, 7th-8th, Married-civ-spouse, Sales, White, Male, United-States
49, Private,34000, 12th, Married-civ-spouse, Craft-repair, White, Male, United-States
46, Private,162000, HS-grad, Widowed, Adm-clerical, White, Female, United-States
33, Private,199000, Some-college, Never-married, Craft-repair, Black, Male, United-States
25, Private,470000, Bachelors, Never-married, Prof-specialty, White, Female, United-States
40, Private,267000, Assoc-acdm, Divorced, Exec-managerial, White, Female, United-States
72, ?,188000, 7th-8th, Divorced, ?, White, Male, United-States
32, State-gov,513000, Masters, Never-married, Prof-specialty, White, Male, United-States
44, Private,98000, Bachelors, Married-civ-spouse, Transport-moving, White, Male, United-States
48, Private,196000, HS-grad, Divorced, Adm-clerical, White, Female, United-States
17, Private,108000, 10th, Never-married, Sales, White, Female, United-States
50, Private,213000, Assoc-voc, Married-civ-spouse, Prof-specialty, White, Female, United-States
61, Private,97000, Some-college, Married-civ-spouse, Adm-clerical, White, Female, United-States
22, Local-gov,412000, HS-grad, Never-married, Handlers-cleaners, Black, Male, United-States
17, Private,120000, 11th, Never-married, Handlers-cleaners, White, Male, United-States
49, Self-emp-inc,102000, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, United-States
26, Private,120000, HS-grad, Married-civ-spouse, Other-service, White, Male, United-States
19, State-gov,144000, Some-college, Never-married, Prof-specialty, White, Male, United-States
17, Private,271000, 12th, Never-married, Other-service, White, Female, United-States
38, Private,256000, HS-grad, Married-civ-spouse, Other-service, White, Male, United-States
34, Local-gov,91000, Assoc-voc, Divorced, Protective-serv, Asian-Pac-Islander, Male, United-States
51, Private,163000, HS-grad, Married-civ-spouse, Craft-repair, White, Male, United-States
48, Private,128000, HS-grad, Married-civ-spouse, Craft-repair, White, Male, United-States
63, Private,31000, Masters, Married-civ-spouse, Prof-specialty, White, Male, United-States
19, Private,165000, HS-grad, Never-married, Machine-op-inspct, White, Female, United-States
