IS_TENT,GENDER,AGE,MARITAL_STATUS,PROFESSION
False,F,48,Unspecified,Hospitality
False,F,48,Unspecified,Hospitality
False,M,38,Married,Sales
False,F,23,Single,Hospitality
False,M,40,Single,Other
False,F,23,Single,Sales
False,F,23,Single,Professional
False,M,40,Married,Other
False,M,33,Single,Student
False,M,39,Married,Other
False,M,29,Married,Executive
False,M,29,Married,Executive
False,F,22,Single,Professional
False,F,27,Single,Professional
False,M,19,Single,Sales
False,M,19,Single,Sales
False,F,25,Unspecified,Other
False,M,21,Single,Other
False,F,23,Single,Other
False,F,23,Single,Other
False,F,31,Single,Professional
False,F,23,Single,Other
True,M,23,Single,Sales
False,F,31,Married,Professional
False,F,42,Married,Other
False,F,42,Married,Other
False,M,39,Single,Executive
False,M,26,Unspecified,Sales
False,M,26,Unspecified,Sales
False,M,26,Unspecified,Sales
False,F,39,Married,Executive
False,M,37,Married,Sales
False,M,37,Married,Sales
False,M,37,Married,Sales
True,M,24,Single,Other
False,F,19,Single,Professional
False,F,19,Single,Professional
False,M,28,Single,Trades
False,M,28,Single,Trades
False,M,26,Married,Other
False,M,26,Married,Other
False,F,33,Married,Other
False,F,33,Married,Other
False,F,33,Married,Other
False,F,33,Married,Other
False,F,20,Single,Professional
False,F,22,Single,Student
False,F,22,Single,Student
False,M,22,Single,Trades
False,M,22,Single,Trades
True,M,40,Married,Sales
True,M,30,Single,Professional
False,M,30,Single,Professional
False,F,43,Married,Other
False,F,31,Married,Retail
False,M,38,Married,Trades
False,M,39,Married,Sales
False,F,43,Married,Executive
False,M,38,Married,Other
False,M,33,Married,Sales
False,M,33,Married,Sales
False,M,59,Married,Other
False,M,59,Married,Other
False,M,38,Married,Trades
False,F,32,Married,Executive
False,M,39,Married,Sales
True,M,31,Married,Sales
False,M,44,Married,Executive
True,F,37,Married,Other
False,F,37,Married,Other
False,F,25,Single,Professional
False,F,21,Single,Student
False,M,23,Single,Sales
False,M,46,Married,Other
False,M,24,Single,Sales
False,M,24,Single,Sales
False,M,24,Single,Sales
False,M,24,Single,Sales
False,M,24,Single,Sales
False,F,38,Married,Sales
False,F,34,Single,Professional
False,M,25,Single,Professional
False,F,38,Married,Executive
False,M,19,Single,Sales
False,M,19,Single,Sales
False,F,33,Married,Hospitality
True,M,25,Married,Professional
False,M,25,Married,Professional
False,M,25,Married,Professional
False,M,25,Married,Professional
False,M,25,Unspecified,Other
False,F,38,Married,Professional
False,M,44,Married,Sales
False,M,44,Married,Sales
False,M,25,Married,Professional
False,F,28,Single,Student
False,F,28,Single,Student
False,F,51,Married,Executive
False,F,51,Married,Executive
False,M,26,Married,Sales
True,M,22,Single,Trades
False,M,22,Single,Student
False,M,22,Single,Student
False,M,18,Single,Student
False,F,29,Single,Sales
True,F,40,Married,Other
False,F,40,Married,Other
False,M,45,Married,Other
True,M,45,Married,Other
False,M,41,Married,Retired
False,M,41,Married,Retired
False,M,41,Married,Retired
False,M,41,Married,Retired
False,M,23,Single,Sales
False,M,23,Single,Sales
True,F,49,Married,Hospitality
False,F,49,Married,Hospitality
False,F,49,Married,Hospitality
False,M,37,Married,Other
False,M,37,Married,Other
True,M,37,Married,Other
False,M,37,Married,Other
False,M,37,Married,Sales
False,F,42,Married,Other
False,F,20,Single,Other
False,F,25,Single,Retail
False,M,45,Married,Professional
False,M,33,Married,Executive
False,M,50,Married,Professional
False,F,19,Single,Other
False,M,36,Unspecified,Trades
False,M,36,Unspecified,Trades
True,M,39,Married,Sales
False,F,39,Married,Other
True,F,27,Single,Other
False,F,39,Married,Professional
True,M,27,Single,Other
False,M,27,Single,Other
False,M,42,Married,Other
False,F,37,Married,Other
False,F,37,Married,Other
False,F,37,Married,Other
False,M,42,Married,Executive
False,F,27,Single,Student
False,F,20,Single,Student
False,F,39,Single,Professional
False,F,25,Married,Executive
True,M,29,Single,Trades
False,M,29,Single,Trades
False,F,37,Unspecified,Hospitality
False,F,21,Single,Professional
False,M,44,Single,Professional
True,M,19,Single,Professional
False,M,19,Single,Professional
False,M,39,Single,Other
False,M,40,Married,Retired
False,M,40,Married,Retired
True,M,24,Single,Trades
False,M,24,Single,Trades
False,M,31,Single,Professional
True,M,30,Married,Other
False,M,30,Married,Other
True,M,30,Married,Other
False,F,28,Single,Student
True,M,22,Single,Other
False,M,22,Single,Other
False,M,44,Married,Sales
False,M,44,Married,Sales
False,F,61,Married,Retired
False,F,61,Married,Retired
False,F,20,Single,Other
False,F,42,Unspecified,Hospitality
False,F,42,Unspecified,Hospitality
False,M,38,Unspecified,Trades
False,F,68,Married,Other
False,F,30,Single,Other
False,F,35,Single,Other
False,M,22,Single,Sales
False,F,22,Single,Student
False,F,22,Single,Student
False,F,22,Single,Student
False,M,34,Single,Other
False,M,34,Single,Other
False,F,28,Single,Other
False,F,28,Single,Other
False,M,50,Married,Professional
False,M,50,Married,Professional
False,F,32,Single,Professional
False,M,19,Single,Student
True,M,32,Single,Other
False,M,32,Single,Other
False,M,32,Single,Other
False,M,40,Married,Sales
False,M,40,Married,Sales
False,F,29,Married,Other
False,F,28,Single,Other
False,M,28,Married,Executive
False,M,28,Married,Executive
False,M,30,Married,Trades
False,M,32,Single,Trades
True,M,28,Single,Executive
False,F,26,Single,Other
False,F,20,Single,Other
False,F,20,Single,Other
True,F,20,Single,Other
False,M,40,Unspecified,Trades
False,F,35,Married,Executive
False,F,31,Married,Executive
False,F,21,Single,Other
False,F,18,Single,Student
False,F,23,Single,Professional
False,M,40,Married,Sales
False,F,39,Unspecified,Professional
True,M,44,Married,Other
False,M,23,Single,Student
True,M,23,Single,Student
True,M,26,Single,Trades
False,M,26,Single,Trades
False,F,44,Married,Executive
False,F,44,Married,Executive
False,F,48,Married,Sales
False,F,48,Married,Sales
False,F,27,Single,Retail
False,M,36,Married,Sales
False,M,42,Married,Other
True,F,38,Unspecified,Hospitality
False,F,38,Unspecified,Hospitality
False,F,19,Single,Other
False,F,44,Unspecified,Sales
False,F,60,Unspecified,Hospitality
False,F,28,Married,Sales
False,F,66,Married,Retired
False,F,27,Single,Professional
False,M,40,Married,Other
False,M,40,Married,Other
False,M,34,Single,Other
False,F,22,Single,Other
False,M,44,Married,Executive
False,M,40,Married,Other
False,F,43,Married,Other
False,F,46,Married,Hospitality
False,F,38,Unspecified,Hospitality
False,M,26,Single,Sales
False,F,28,Married,Other
False,F,28,Married,Other
False,F,37,Single,Professional
False,M,46,Married,Professional
True,M,25,Single,Professional
False,F,29,Single,Other
False,M,40,Married,Sales
False,M,21,Single,Other
False,M,21,Single,Other
False,M,21,Single,Other
False,M,26,Married,Executive
False,F,26,Single,Retail
True,F,21,Married,Other
False,F,21,Married,Other
True,M,20,Single,Trades
True,F,39,Married,Other
False,F,26,Single,Sales
False,F,26,Single,Sales
False,F,44,Married,Sales
False,M,26,Single,Professional
False,M,38,Married,Other
False,M,47,Married,Other
False,F,42,Married,Other
False,M,31,Married,Other
False,M,44,Married,Professional
False,F,28,Single,Other
False,M,58,Married,Professional
False,M,58,Married,Professional
True,M,30,Married,Sales
False,M,30,Married,Sales
False,M,23,Single,Retail
False,M,23,Single,Retail
False,M,23,Single,Retail
True,M,27,Married,Executive
False,M,27,Married,Executive
False,M,27,Single,Trades
False,F,28,Single,Other
False,M,40,Married,Other
False,F,69,Married,Other
False,F,69,Married,Other
False,F,29,Single,Sales
False,F,24,Married,Retail
False,F,47,Married,Other
False,M,28,Single,Trades
False,F,40,Married,Other
False,F,26,Single,Hospitality
False,F,29,Single,Other
False,F,27,Single,Student
False,F,27,Single,Student
False,F,27,Single,Student
True,M,32,Married,Sales
False,M,32,Married,Sales
False,M,29,Single,Student
False,F,27,Single,Other
False,F,43,Married,Other
True,M,40,Married,Other
False,M,40,Married,Other
False,F,34,Single,Other
True,M,44,Married,Trades
False,F,45,Unspecified,Hospitality
False,F,45,Unspecified,Hospitality
False,F,54,Married,Other
False,M,54,Married,Retired
False,M,54,Married,Retired
False,M,54,Married,Retired
False,M,33,Married,Sales
False,M,40,Married,Other
False,M,40,Married,Other
False,M,40,Married,Other
False,M,47,Married,Professional
False,M,39,Single,Professional
False,M,39,Single,Professional
False,M,20,Single,Other
False,M,20,Single,Other
False,M,20,Single,Other
False,F,37,Married,Executive
False,F,37,Married,Executive
False,F,31,Married,Professional
False,F,28,Married,Other
False,F,28,Married,Other
False,F,45,Unspecified,Sales
False,M,59,Married,Trades
False,M,59,Married,Trades
False,M,59,Married,Trades
False,M,25,Single,Student
False,F,34,Married,Other
False,F,34,Married,Other
False,M,45,Married,Professional
False,M,45,Married,Professional
True,M,20,Single,Sales
False,M,20,Single,Sales
False,F,26,Single,Professional
False,M,55,Married,Other
False,M,55,Married,Other
False,M,55,Married,Other
False,M,36,Single,Executive
False,M,36,Single,Executive
False,M,40,Married,Executive
False,M,30,Married,Trades
False,M,43,Married,Sales
False,M,43,Married,Sales
False,M,34,Married,Other
False,M,27,Single,Other
False,F,18,Single,Retail
False,F,28,Single,Hospitality
False,F,28,Single,Hospitality
False,F,27,Single,Other
False,M,57,Married,Other
False,M,57,Married,Other
False,M,57,Married,Other
False,F,25,Single,Other
False,F,25,Single,Other
False,M,53,Married,Professional
False,M,53,Married,Professional
False,M,53,Married,Professional
False,F,25,Single,Other
False,M,40,Married,Trades
False,M,34,Married,Other
False,M,34,Married,Other
False,F,21,Single,Student
False,F,21,Single,Student
True,M,22,Single,Sales
False,M,22,Single,Sales
False,F,29,Single,Professional
False,M,34,Married,Trades
False,M,35,Married,Other
False,M,31,Married,Other
True,M,31,Married,Other
True,F,32,Married,Executive
False,F,36,Single,Professional
False,F,26,Single,Sales
False,F,60,Married,Retired
True,M,41,Married,Trades
False,M,41,Married,Trades
True,M,41,Married,Trades
False,F,21,Single,Other
False,F,37,Married,Executive
False,M,27,Single,Professional
False,M,36,Married,Executive
False,M,46,Married,Professional
False,F,49,Married,Other
True,M,29,Single,Professional
False,M,29,Single,Professional
False,F,19,Single,Retail
False,M,30,Married,Other
False,M,42,Single,Sales
False,M,42,Single,Sales
False,M,42,Single,Sales
True,M,42,Single,Sales
False,F,24,Single,Student
False,F,24,Single,Student
False,M,37,Single,Sales
False,M,37,Single,Sales
False,M,37,Single,Sales
False,M,37,Single,Sales
False,F,50,Unspecified,Hospitality
False,F,50,Unspecified,Hospitality
False,F,39,Married,Other
False,F,39,Married,Other
False,M,44,Married,Other
False,F,51,Married,Other
False,F,27,Single,Retail
False,M,43,Single,Sales
False,F,35,Married,Other
False,F,35,Married,Other
False,F,35,Married,Other
False,F,35,Married,Other
False,F,42,Married,Other
False,F,42,Married,Other
False,F,42,Married,Other
False,M,33,Married,Sales
False,F,19,Single,Other
False,F,58,Married,Other
False,M,41,Single,Sales
False,M,41,Single,Sales
False,M,41,Single,Sales
False,M,42,Married,Other
False,M,49,Married,Professional
False,M,49,Married,Professional
False,M,39,Married,Executive
False,M,39,Married,Executive
False,M,39,Married,Executive
False,M,39,Married,Executive
False,M,23,Single,Student
False,F,30,Married,Executive
False,F,30,Married,Executive
False,F,30,Married,Executive
False,M,35,Married,Other
False,F,59,Unspecified,Hospitality
False,F,59,Unspecified,Hospitality
False,F,59,Unspecified,Hospitality
False,M,42,Married,Executive
True,M,30,Married,Sales
False,F,32,Married,Other
False,F,43,Married,Other
False,F,43,Married,Other
False,F,43,Married,Other
False,M,27,Single,Other
False,M,27,Single,Other
True,F,32,Married,Executive
False,F,32,Married,Executive
False,M,35,Married,Sales
False,F,40,Married,Executive
False,F,26,Married,Executive
False,F,59,Married,Other
False,F,59,Married,Other
False,F,21,Single,Retail
False,M,41,Unspecified,Other
False,M,41,Unspecified,Other
False,F,24,Single,Retail
False,F,43,Married,Other
False,F,43,Married,Other
False,F,32,Married,Other
False,M,44,Married,Executive
False,F,48,Married,Executive
False,F,19,Single,Student
False,F,19,Single,Student
False,M,28,Married,Professional
False,F,34,Single,Professional
False,F,40,Married,Other
False,M,28,Unspecified,Other
False,M,54,Married,Other
False,M,54,Married,Other
False,M,54,Married,Other
False,M,54,Married,Other
False,M,31,Married,Other
False,M,31,Married,Other
False,F,33,Married,Other
False,F,33,Married,Other
True,M,34,Married,Executive
False,M,28,Single,Other
False,M,28,Single,Other
False,F,26,Single,Retail
False,F,28,Single,Other
False,F,36,Married,Other
True,F,36,Married,Other
False,F,27,Married,Other
False,F,47,Married,Professional
True,F,32,Married,Other
False,F,32,Married,Other
False,M,21,Single,Sales
False,M,30,Married,Other
False,M,30,Married,Other
False,F,51,Married,Other
True,M,29,Single,Sales
False,M,29,Single,Sales
True,M,28,Single,Trades
False,M,28,Single,Trades
False,F,27,Married,Executive
False,F,39,Unspecified,Hospitality
False,F,39,Unspecified,Hospitality
True,F,39,Unspecified,Hospitality
False,M,32,Single,Other
False,F,19,Single,Hospitality
True,F,40,Married,Other
False,F,41,Married,Executive
True,F,24,Single,Hospitality
False,F,24,Single,Hospitality
False,F,29,Unspecified,Other
True,M,25,Single,Sales
False,M,25,Single,Sales
True,M,34,Married,Trades
False,M,34,Married,Trades
False,F,30,Married,Executive
False,M,31,Married,Other
False,F,40,Married,Executive
False,F,35,Married,Executive
False,M,19,Single,Sales
False,F,37,Unspecified,Sales
False,F,37,Unspecified,Sales
False,M,51,Married,Professional
False,M,51,Married,Professional
False,M,51,Married,Professional
False,M,51,Married,Professional
False,M,23,Unspecified,Other
False,M,23,Unspecified,Other
False,M,23,Unspecified,Other
False,F,31,Single,Other
False,F,29,Married,Other
False,F,29,Married,Other
False,F,20,Single,Student
False,M,32,Married,Other
True,F,24,Single,Student
False,F,24,Single,Student
False,M,40,Married,Other
True,M,21,Single,Professional
False,M,21,Single,Professional
False,F,41,Unspecified,Hospitality
False,M,20,Single,Sales
False,F,49,Unspecified,Hospitality
False,F,49,Unspecified,Hospitality
False,F,49,Unspecified,Hospitality
True,F,22,Single,Other
False,F,30,Married,Executive
False,M,56,Married,Other
False,M,56,Married,Other
False,M,26,Single,Other
False,M,26,Single,Other
False,M,37,Married,Other
True,M,26,Single,Professional
False,F,25,Unspecified,Other
False,F,25,Unspecified,Other
False,F,25,Unspecified,Other
False,F,25,Unspecified,Other
True,M,39,Married,Other
False,F,41,Married,Other
False,F,33,Married,Other
False,F,35,Married,Other
False,M,43,Married,Executive
False,M,43,Married,Professional
True,M,43,Married,Professional
False,M,24,Single,Student
False,M,24,Single,Student
False,M,24,Single,Student
True,M,24,Single,Student
True,M,29,Single,Student
False,M,29,Single,Student
False,M,20,Single,Other
False,F,26,Single,Sales
False,M,29,Single,Sales
False,M,25,Married,Other
False,M,25,Married,Other
False,M,25,Married,Other
False,M,25,Married,Other
False,F,31,Married,Other
False,F,31,Married,Other
False,F,31,Married,Other
False,M,57,Married,Trades
False,M,33,Married,Other
False,F,41,Married,Other
False,F,41,Married,Other
False,M,49,Married,Professional
False,F,26,Single,Other
False,M,36,Married,Sales
False,M,36,Married,Sales
True,M,28,Single,Sales
False,M,28,Single,Sales
False,F,23,Married,Other
False,F,23,Married,Other
True,F,23,Married,Other
False,F,23,Married,Other
False,F,26,Single,Other
False,F,52,Married,Other
False,F,52,Married,Other
False,F,28,Married,Other
False,F,49,Married,Other
False,F,49,Married,Other
False,M,41,Single,Other
True,M,41,Single,Other
False,M,32,Married,Other
False,M,32,Married,Other
False,F,22,Single,Retail
False,F,32,Married,Executive
False,F,32,Married,Executive
False,F,32,Married,Executive
False,M,51,Married,Professional
